,0
940,CNCNc1ccccc1
941,CNCNc1ccccc1C
942,CNCO
943,CNCOC
944,CNCc1c(C)ncs1
945,CNCc1c[nH]nc1
946,CNCc1c[nH]nc1C
947,CNCc1cccc(S(N)(=O)=O)c1
948,CNCc1cccc(S(N)=O)c1
949,CNCc1cccc(S)c1
950,CNCc1cccc(SN)c1
951,CNCc1cccc([SH](=O)=O)c1
952,CNCc1cccc([SH]=O)c1
953,CNCc1ccc(C)cc1
954,CNCc1ccc(F)cc1
955,CNCc1ccc(O)cc1
956,CNCc1ccc(OC)cc1
957,CNCc1cccc(Cl)c1
958,CNCc1cccc(F)c1
959,CNCc1cccc([N+](=O)[O-])c1
960,CNCc1cccc([NH+]=O)c1
961,CNCc1cccc([NH2+][O-])c1
962,CNCc1cccc([NH3+])c1
963,CNCc1ccccc1
964,CNCc1ccccc1N
965,CNCc1ccccc1NC
966,CNCc1ccccc1NC(C)=O
967,CNCc1ccccc1NC=O
968,CNCc1cccnc1
969,CNCc1ccco1
970,CNCc1cccs1
971,CNCc1ccncc1
972,CNCc1cn(C)nc1
973,CNCc1cn(C)nc1C
974,CNCc1cncs1
975,CNN
976,CNN=Cc1ccccc1
977,CNNC
978,CNNC(C)=O
979,CNNC=O
980,CNNCN
981,CNS
982,CNS(=O)(=O)c1ccccc1
983,CNS(=O)(=O)c1ccccc1C
984,CNS(=O)c1ccccc1
985,CNS(=O)c1ccccc1C
986,CNS(C)(=O)=O
987,CNS(C)=O
988,CNSC
989,CNSc1ccccc1
990,CNSc1ccccc1C
991,CN[SH](=O)=O
992,CN[SH]=O
993,CNc1c(C)cccc1C
994,CNc1cnccc1C
995,CNc1cc(C)ccc1Cl
996,CNc1cc(C)ccc1O
997,CNc1cc(C)ccc1OC
998,CNc1cc(C)cs1
999,CNc1cc(C)n[nH]1
1000,CNc1cc(C)nn1C
1001,CNc1cccc(NC(C)=O)c1
1002,CNc1cccc(NC=O)c1
1003,CNc1cc(O)cc(O)c1
1004,CNc1cc(O)cc(OC)c1
1005,CNc1cc(O)cc(OC)c1
1006,CNc1cc(OC)cc(OC)c1
1007,CNc1cccc(S(N)(=O)=O)c1
1008,CNc1cccc(S(N)=O)c1
1009,CNc1cccc(SN)c1
1010,CNc1cccc([N+](=O)[O-])c1
1011,CNc1cccc([NH+]=O)c1
1012,CNc1cccc([NH2+][O-])c1
1013,CNc1cccc([NH3+])c1
1014,CNc1ccc(Br)cc1
1015,CNc1ccc(C)c(C)c1
1016,CNc1ccc(C)cc1
1017,CNc1ccc(C)cc1F
1018,CNc1ccc(C)nc1
1019,CNc1ccc(C)s1
1020,CNc1ccc(F)cc1C
1021,CNc1ccc(F)cc1F
1022,CNc1ccc(N)cc1
1023,CNc1ccc(O)cc1
1024,CNc1ccc(OC)cc1
1025,CNc1ccc(S)cc1
1026,CNc1ccc([N+](=O)[O-])cc1
1027,CNc1ccc([NH+]=O)cc1
1028,CNc1ccc([NH2+][O-])cc1
1029,CNc1ccc([NH3+])cc1
1030,CNc1ccc([SH](=O)=O)cc1
1031,CNc1ccc([SH]=O)cc1
1032,CNc1cccc(Br)c1
1033,CNc1cccc(Cl)c1
1034,CNc1cccc(NC)c1
1035,CNc1cccc(NC=O)c1
1036,CNc1ccccc1
1037,CNc1ccccc1C
1038,CNc1ccccc1C(F)(F)F
1039,CNc1ccccc1C(F)F
1040,CNc1ccccc1C(N)=O
1041,CNc1ccccc1C=O
1042,CNc1ccccc1CF
1043,CNc1ccccc1CN
1044,CNc1ccccc1F
1045,CNc1ccccc1S
1046,CNc1cccnc1
1047,CNc1cccs1
1048,CNc1ccn[nH]1
1049,CNc1ccnn1C
1050,CNc1cncc(C)c1
1051,CNc1cccnc1
1052,CNc1nc(C)cs1
1053,CNc1ncc(C)s1
1054,CNc1nccs1
1055,CNc1ccncn1
1056,CNc1nncs1
1057,CO
1058,COC
1059,COC(=O)CN
1060,COC(=O)c1cccc(C)c1
1061,COC(=O)c1cccc(N)c1
1062,COC(=O)c1ccccc1
1063,COC(C)(C)C
1064,COC(C)=O
1065,COC(C)C
1066,COC(C)C(N)=O
1067,COC(C)C=O
1068,COC(C)CN
1069,COC(F)F
1070,COC(N)=O
1071,COC1CCCCC1
1072,COC=O
1073,COCC(=O)Nc1ccccc1
1074,COCC(N)=O
1075,COCC=O
1076,COCCN
1077,COCCNc1ccccc1
1078,COCCO
1079,COCF
1080,COCN
1081,COCc1cccc(C)c1
1082,COCc1cccc(N)c1
1083,COCc1ccccc1
1084,COc1cc(C)cc(OC)c1
1085,COc1cc(C)ccn1
1086,COc1cc(CN)cc(OC)c1
1087,COc1cc(N)cc(O)c1
1088,COc1cc(N)cc(OC)c1
1089,COc1cccc(NC(C)=O)c1
1090,COc1cc(N)cc(O)c1
1091,COc1cccc(S(N)(=O)=O)c1
1092,COc1cccc(S(N)=O)c1
1093,COc1cccc(S)c1
1094,COc1cccc(SN)c1
1095,COc1cccc([SH](=O)=O)c1
1096,COc1cccc([SH]=O)c1
1097,COc1ccc(Br)cc1
1098,COc1ccc(Br)cc1C
1099,COc1ccc(C(C)N)cc1
1100,COc1ccc(C(N)=O)cc1
1101,COc1ccc(C(N)=O)cc1O
1102,COc1ccc(C)cc1
1103,COc1ccc(C)cc1N
1104,COc1ccc(C)cc1O
1105,COc1ccc(C=O)cc1
1106,COc1ccc(C=O)cc1O
1107,COc1ccc(C=O)cc1OC
1108,COc1ccc(CN)cc1
1109,COc1ccc(CN)cc1O
1110,COc1ccc(CNC(C)=O)cc1
1111,COc1ccc(CNC=O)cc1
1112,COc1ccc(Cl)c(N)c1
1113,COc1ccc(Cl)cc1C
1114,COc1ccc(F)cc1
1115,COc1ccc(F)cc1C
1116,COc1ccc(N)cc1
1117,COc1ccc(NC(C)=O)cc1
1118,COc1ccc(NC=O)cc1
1119,COc1ccc(OC)c(C)c1
1120,COc1ccc(OC)cc1
1121,COc1ccc([N+](=O)[O-])cc1
1122,COc1ccc([NH+]=O)cc1
1123,COc1ccc([NH2+][O-])cc1
1124,COc1ccc([NH3+])cc1
1125,COc1cccc(C)c1C
1126,COc1cccc(CN)c1
1127,COc1cccc(Cl)c1
1128,COc1cccc(NC(C)=O)c1
1129,COc1cccc(NC(N)=O)c1
1130,COc1cccc(NCN)c1
1131,COc1ccccc1
1132,COc1ccccc1C
1133,COc1ccccc1C[NH3+]
1134,COc1ccccc1O
1135,COc1ccccn1
1136,CS
1137,CS(=O)(=O)N1CCCC1
1138,CS(=O)(=O)N1CCCCC1
1139,CS(=O)(=O)N1CCCCC1C=O
1140,CS(=O)(=O)N1CCNCC1
1141,CS(=O)(=O)Nc1ccccc1
1142,CS(=O)(=O)c1ccccc1
1143,CS(=O)N1CCCC1
1144,CS(=O)N1CCCCC1
1145,CS(=O)N1CCCCC1C=O
1146,CS(=O)N1CCNCC1
1147,CS(=O)Nc1ccccc1
1148,CS(=O)c1ccccc1
1149,CS(C)(=O)=O
1150,CS(C)=O
1151,CS(N)(=O)=O
1152,CS(N)=O
1153,CS([NH-])(=O)=O
1154,CS([NH-])=O
1155,CSC
1156,CSC(C)C
1157,CSC(C)C(N)=O
1158,CSC(C)C=O
1159,CSC(C)CN
1160,CSCC(=O)Nc1ccccc1
1161,CSCC(N)=O
1162,CSCC=O
1163,CSCCN
1164,CSCCNc1ccccc1
1165,CSCc1ccccc1
1166,CSN
1167,CSN(C)C
1168,CSN1CCCC1
1169,CSN1CCCCC1
1170,CSN1CCCCC1C
1171,CSN1CCCCC1C=O
1172,CSN1CCN(C)CC1
1173,CSN1CCNCC1
1174,CSNC(C)C
1175,CSNc1ccccc1
1176,CS[NH-]
1177,CSc1ccc(C)cc1
1178,CSc1ccccc1
1179,CSc1ccccc1C
1180,CSc1ccccc1N
1181,CSc1ccccn1
1182,CSc1nnc(C)[nH]1
1183,CSc1nnc(C)n1C
1184,CSc1nnc[nH]1
1185,CSc1nncn1C
1186,C[N+](=O)[O-]
1187,C[N-]S
1188,C[N-]S(C)(=O)=O
1189,C[N-]S(C)=O
1190,C[N-]SC
1191,C[N-][SH](=O)=O
1192,C[N-][SH]=O
1193,C[NH+](C)C
1194,C[NH+](C)CC(N)=O
1195,C[NH+](C)CC=O
1196,C[NH+](C)CCN
1197,C[NH+](C)Cc1ccccc1
1198,C[NH+]1CCC(C=O)CC1
1199,C[NH+]1CCC(N)CC1
1200,C[NH+]1CCCC1
1201,C[NH+]1CCCCC1
1202,C[NH+]1CCNCC1
1203,C[NH+]=O
1204,C[NH2+]C
1205,C[NH2+]C(C)C
1206,C[NH2+]C(C)c1ccccc1
1207,C[NH2+]C1CCCCC1
1208,C[NH2+]CC(N)=O
1209,C[NH2+]CC=O
1210,C[NH2+]CCN
1211,C[NH2+]Cc1ccccc1
1212,C[NH2+][O-]
1213,C[NH3+]
1214,C[O-]
1215,C[SH](=O)=O
1216,C[SH]=O
1217,Cc1[nH+]cc[nH]1
1218,Cc1[nH+]ccn1C
1219,Cc1c(C(N)=O)occ1
1220,Cc1c(C)[nH]cc1
1221,Cc1c(C)n(C)cc1
1222,Cc1c(C)occ1
1223,Cc1c(C)ocn1
1224,Cc1c(C)scc1
1225,Cc1c(C)scn1
1226,Cc1c(C=O)[nH]cc1
1227,Cc1c(C=O)cc[nH]1
1228,Cc1c(C=O)cco1
1229,Cc1c(C=O)scc1
1230,Cc1c(C=O)scn1
1231,Cc1c(CN)cn[nH]1
1232,Cc1c(CN)occ1
1233,Cc1c(N)cccc1F
1234,Cc1ccncc1NC=O
1235,Cc1c[nH]c(C)c1
1236,Cc1c[nH]c(C=O)c1
1237,Cc1c[nH]c2ccccc12
1238,Cc1c[nH]cc1C
1239,Cc1c[nH]cc1C=O
1240,Cc1c[nH]cn1
1241,Cc1c[nH]nc1C
1242,Cc1c[nH]nn1
1243,Cc1cc(-c2ccccc2)n[nH]1
1244,Cc1cc(Br)ccc1O
1245,Cc1cc(C(N)=O)no1
1246,Cc1cc(C)c(C)[nH]1
1247,Cc1cc(C)cc(C)c1
1248,Cc1ccnc(C)c1
1249,Cc1cc(C=O)c[nH]1
1250,Cc1cccc(C=O)c1
1251,Cc1cc(C=O)no1
1252,Cc1cc(CN)no1
1253,Cc1cc(Cl)ccc1O
1254,Cc1ccnc(Cl)c1
1255,Cc1cc(F)ccc1NC=O
1256,Cc1cc(F)ccc1O
1257,Cc1cc(N)ccc1N
1258,Cc1cncc(N)c1
1259,Cc1cccc(NC(=O)CN)c1
1260,Cc1cccc(NC(N)=O)c1
1261,Cc1cccc(NCCN)c1
1262,Cc1cc2ccccc2[nH]1
1263,Cc1ccc(-n2cccn2)cc1
1264,Cc1ccc(Br)cc1
1265,Cc1ccc(C#N)cc1
1266,Cc1ccc(C(C)C)cc1
1267,Cc1ccc(C(C)N)cc1
1268,Cc1ccc(C(C)NC=O)cc1
1269,Cc1ccc(C(N)=O)s1
1270,Cc1ccc(C)[nH]1
1271,Cc1ccc(C)c(C)c1
1272,Cc1ccc(C)c(F)c1
1273,Cc1ccc(C)c(N)c1
1274,Cc1ccc(C)c(S)c1
1275,Cc1ccc(C)c([SH](=O)=O)c1
1276,Cc1ccc(C)c([SH]=O)c1
1277,Cc1ccc(C)cc1
1278,Cc1ccc(C)n1C
1279,Cc1ccc(C)s1
1280,Cc1ccc(C=O)[nH]1
1281,Cc1ccc(CN)cc1
1282,Cc1ccc(CN)s1
1283,Cc1ccc(CNC=O)cc1
1284,Cc1ccc(C[NH3+])cc1
1285,Cc1ccc(Cl)c(Cl)c1
1286,Cc1ccc(Cl)c(F)c1
1287,Cc1ccc(Cl)c(N)c1
1288,Cc1ccc(Cl)c(NC=O)c1
1289,Cc1ccc(Cl)cc1
1290,Cc1ccc(N(C)C)cc1
1291,Cc1ccc(N)c([N+](=O)[O-])c1
1292,Cc1ccc(N)c([NH+]=O)c1
1293,Cc1ccc(N)c([NH2+][O-])c1
1294,Cc1ccc(N)c([NH3+])c1
1295,Cc1ccc(N)cc1
1296,Cc1ccc(N)cc1C
1297,Cc1ccc(N)cc1C=O
1298,Cc1ccc(N)s1
1299,Cc1ccc(N2CCCC2)cc1
1300,Cc1ccc(N2CCCC2=O)cc1
1301,Cc1ccc(NC=O)cn1
1302,Cc1ccc(NC=O)s1
1303,Cc1ccc(O)c(N)c1
1304,Cc1ccc(O)c(NC=O)c1
1305,Cc1ccc(O)c(O)c1
1306,Cc1ccc(O)cc1
1307,Cc1ccc(OC(C)C)cc1
1308,Cc1ccc(OCC(N)=O)cc1
1309,Cc1ccc(OCC=O)cc1
1310,Cc1ccc(OCCN)cc1
1311,Cc1ccc(S(N)(=O)=O)cc1
1312,Cc1ccc(S(N)=O)cc1
1313,Cc1ccc(S)cc1
1314,Cc1ccc(SN)cc1
1315,Cc1ccc([SH](=O)=O)cc1
1316,Cc1ccc([SH]=O)cc1
1317,Cc1ccc2OCOc2c1
1318,Cc1ccc[nH]1
1319,Cc1ccc[nH]c1=O
1320,Cc1cccc(C(=O)O)c1
1321,Cc1cccc(C(F)(F)F)c1
1322,Cc1cccc(C(F)F)c1
1323,Cc1cccc(C)c1NC=O
1324,Cc1cccc(C=O)c1
1325,Cc1cccc(CF)c1
1326,Cc1cccc(CN)c1
1327,Cc1cccc(CO)c1
1328,Cc1cccc(Cl)c1
1329,Cc1cccc(Cl)n1
1330,Cc1cccc(F)c1
1331,Cc1cccc(F)c1F
1332,Cc1cccc(NC(N)=O)c1
1333,Cc1cccc(O)c1
1334,Cc1cccc(O)c1C
1335,Cc1cccc([N+](=O)[O-])c1
1336,Cc1cccc([NH+]=O)c1
1337,Cc1cccc([NH2+][O-])c1
1338,Cc1cccc([NH3+])c1
1339,Cc1cccc2ccccc12
1340,Cc1cccc[nH+]1
1341,Cc1ccccc1
1342,Cc1ccccc1C
1343,Cc1ccccc1C(N)=O
1344,Cc1ccccc1C=O
1345,Cc1ccccc1CN
1346,Cc1ccccc1F
1347,Cc1ccccc1N
1348,Cc1ccccc1NC(=O)C(N)=O
1349,Cc1ccccc1NC(=O)C=O
1350,Cc1ccccc1NC(=O)CN
1351,Cc1ccccc1NC(=O)c1ccccc1
1352,Cc1ccccc1NC=O
1353,Cc1ccccc1NCC(N)=O
1354,Cc1ccccc1NCC=O
1355,Cc1ccccc1NCCN
1356,Cc1ccccc1NCN
1357,Cc1ccccc1NCc1ccccc1
1358,Cc1ccccc1OC(F)F
1359,Cc1ccccc1OCF
1360,Cc1ccccc1S
1361,Cc1ccccc1S(C)(=O)=O
1362,Cc1ccccc1S(C)=O
1363,Cc1ccccc1S(N)(=O)=O
1364,Cc1ccccc1S(N)=O
1365,Cc1ccccc1SN
1366,Cc1ccccc1[SH](=O)=O
1367,Cc1ccccc1[SH]=O
1368,Cc1cccn1C
1369,Cc1cccnc1
1370,Cc1cccnc1N
1371,Cc1ccco1
1372,Cc1ccnc(C)c1
1373,Cc1ccnc(O)c1
1374,Cc1ccno1
1375,Cc1cn(C)c(C)c1
1376,Cc1cn(C)nc1C
1377,Cc1cn(C)nn1
1378,Cc1cnc(C)nc1
1379,Cc1cnc(C)o1
1380,Cc1cnc(C)s1
1381,Cc1cnc(N)s1
1382,Cc1cnc[nH]c1=O
1383,Cc1cnco1
1384,Cc1cncs1
1385,Cc1coc(C)n1
1386,Cc1coc2ccccc12
1387,Cc1cocc1
1388,Cc1cocn1
1389,Cc1csc(-c2ccccc2)n1
1390,Cc1csc(C(N)=O)c1
1391,Cc1csc(C)n1
1392,Cc1csc(CN)c1
1393,Cc1csc(N)c1
1394,Cc1csc(NC=O)c1
1395,Cc1csc(NC=O)n1
1396,Cc1cscc1
1397,Cc1n[nH]c(C)c1C
1398,Cc1n[nH]c(N)c1
1399,Cc1n[nH]c(NC=O)c1
1400,Cc1n[nH]cc1
1401,Cc1n[nH]cc1C(N)=O
1402,Cc1n[nH]cc1C=O
1403,Cc1n[nH]cc1CN
1404,Cc1n[nH]cn1
1405,Cc1nc(-c2ccccc2)no1
1406,Cc1nc(C(N)=O)cs1
1407,Cc1nc(C)c(C)s1
1408,Cc1nc(CN)cs1
1409,Cc1nc2ccccc2[nH]1
1410,Cc1nc2ccccc2n1C
1411,Cc1ncc(C=O)s1
1412,Cc1ncc(CN)s1
1413,Cc1ncc[nH]1
1414,Cc1cc(C(N)=O)ccn1
1415,Cc1cc(C=O)ccn1
1416,Cc1cc(CN)ccn1
1417,Cc1nccc(N)n1
1418,Cc1ncccn1
1419,Cc1nccn1C
1420,Cc1cnccn1
1421,Cc1ncco1
1422,Cc1ncnn1C
1423,Cc1ncno1
1424,Cc1nn(-c2ccccc2)c(C)c1
1425,Cc1nn(-c2ccccc2)cc1
1426,Cc1nn(C)c(C)c1C
1427,Cc1nn(C)c(N)c1
1428,Cc1nn(C)c(NC=O)c1
1429,Cc1nn(C)cc1
1430,Cc1nn(C)cc1C(N)=O
1431,Cc1nn(C)cc1C=O
1432,Cc1nn(C)cc1CN
1433,Cc1nnc(C)o1
1434,Cc1nnc(N)s1
1435,Cc1nnc(S)[nH]1
1436,Cc1nnc(S)n1C
1437,Cc1nnc[nH]1
1438,Cc1nncn1C
1439,Cc1nnco1
1440,Cc1nncs1
1441,Cc1noc(C)c1
1442,Cc1noc(C)c1C
1443,Cc1noc(C)n1
1444,Cc1nocc1
1445,Cc1nocn1
1446,Clc1ccccc1
1447,Clc1ccccc1Cl
1448,Clc1ccccn1
1449,Cn1c(=O)cc[nH]c1=O
1450,Cn1cc(C(N)=O)cn1
1451,Cn1cc(C=O)cn1
1452,Cn1cc(CN)cn1
1453,Cn1cc[nH+]c1
1454,Cn1ccc(=O)[nH]c1=O
1455,Cn1cccc1
1456,Cn1cccc1C=O
1457,Cn1ccccc1=O
1458,Cn1cccn1
1459,Cn1ccnc1
1460,Cn1ccnn1
1461,Cn1cnc2ccccc21
1462,Cn1cnnc1
1463,Cn1cnnc1S
1464,Cn1cnnn1
1465,Cn1nccc1N
1466,Cn1nccc1NC=O
1467,FC(F)(F)c1ccccc1
1468,FC(F)F
1469,FC(F)Oc1ccccc1
1470,FC(F)c1ccccc1
1471,FCF
1472,FCOc1ccccc1
1473,FCc1ccccc1
1474,Fc1ccc(F)cc1
1475,Fc1ccc(S)cc1
1476,Fc1cccc(Br)c1
1477,Fc1ccccc1
1478,Fc1ccccc1Cl
1479,N#CCC=O
1480,N#Cc1ccccc1
1481,N#Cc1ccccc1N
1482,N=Cc1ccccc1
1483,NC(=O)C(=O)Nc1ccccc1
1484,NC(=O)C(N)=O
1485,NC(=O)C1CC1
1486,NC(=O)C1CCCCN1
1487,NC(=O)C1CCCN(C=O)C1
1488,NC(=O)C1CCNC1
1489,NC(=O)C1CCOC1
1490,NC(=O)C1CC[NH2+]CC1
1491,NC(=O)C1CNC(=O)C1
1492,NC(=O)C=Cc1ccccc1
1493,NC(=O)C=O
1494,NC(=O)CNC=O
1495,NC(=O)CNc1ccccc1
1496,NC(=O)CO
1497,NC(=O)COc1ccccc1
1498,NC(=O)CS
1499,NC(=O)CSc1nnc[nH]1
1500,NC(=O)C[NH3+]
1501,NC(=O)Cc1ccccc1
1502,NC(=O)N1CCCC1
1503,NC(=O)N1CCCCC1
1504,NC(=O)N1CCNCC1
1505,NC(=O)NC1CCCC1
1506,NC(=O)NC1CCCCC1
1507,NC(=O)NCc1ccccc1
1508,NC(=O)Nc1cccc(N)c1
1509,NC(=O)Nc1cccc(O)c1
1510,NC(=O)Nc1ccc(F)cc1
1511,NC(=O)Nc1ccccc1
1512,NC(=O)O
1513,NC(=O)c1ccccc1F
1514,NC(=O)c1c[nH]nc1
1515,NC(=O)c1ccc(Br)cc1
1516,NC(=O)c1ccc(O)c(O)c1
1517,NC(=O)c1ccc(O)cc1
1518,NC(=O)c1ccc(S(N)(=O)=O)cc1
1519,NC(=O)c1ccc(S(N)=O)cc1
1520,NC(=O)c1ccc(S)cc1
1521,NC(=O)c1ccc([SH](=O)=O)cc1
1522,NC(=O)c1ccc([SH]=O)cc1
1523,NC(=O)c1ccc[nH]1
1524,NC(=O)c1cccc(Cl)c1
1525,NC(=O)c1cccc(O)c1
1526,NC(=O)c1cccc([N+](=O)[O-])c1
1527,NC(=O)c1cccc([NH+]=O)c1
1528,NC(=O)c1cccc([NH2+][O-])c1
1529,NC(=O)c1cccc([NH3+])c1
1530,NC(=O)c1ccccc1
1531,NC(=O)c1ccccc1N
1532,NC(=O)c1ccccc1NC=O
1533,NC(=O)c1cccnc1
1534,NC(=O)c1ccco1
1535,NC(=O)c1cccs1
1536,NC(=O)c1cscn1
1537,NC(=O)c1nocc1
1538,NC(N)=O
1539,NC(N)=S
1540,NC1=CCNC=N1
1541,NC1=CNCC1
1542,NC1=NCCS1
1543,NC1CC1
1544,NC1CCC(=O)NC1
1545,NC1CCCC1
1546,NC1CCCCC1
1547,NC1CCC[NH2+]C1
1548,NC1CCN(C=O)CC1
1549,NC1CCS(=O)(=O)C1
1550,NC1CCS(=O)C1
1551,NC1CCSC1
1552,NC=O
1553,NC=S
1554,NCC(=O)Nc1ccccc1
1555,NCC(=O)O
1556,NCC(F)F
1557,NCC(N)=O
1558,NCC(O)c1ccccc1
1559,NCC1CC1
1560,NCC1CCCCN1
1561,NCC1CCCN(C=O)C1
1562,NCC1CCCNC1
1563,NCC1CCCO1
1564,NCC1CCNC1
1565,NCC1CCOC1
1566,NCC1CC[NH2+]CC1
1567,NCC1CNC(=O)C1
1568,NCC=Cc1ccccc1
1569,NCC=O
1570,NCCC(N)=O
1571,NCCC=O
1572,NCCCN
1573,NCCF
1574,NCCN
1575,NCCNC=O
1576,NCCNCc1ccccc1
1577,NCCNc1ccccc1
1578,NCCO
1579,NCCOc1ccccc1
1580,NCCS
1581,NCCSc1nnc[nH]1
1582,NCC[NH3+]
1583,NCCc1ccccc1
1584,NCN
1585,NCN1CCCC1
1586,NCN1CCCCC1
1587,NCN1CCNCC1
1588,NCNC1CCCC1
1589,NCNC1CCCCC1
1590,NCNC=O
1591,NCNCc1ccccc1
1592,NCNN
1593,NCNc1cccc(N)c1
1594,NCNc1cccc(O)c1
1595,NCNc1ccc(F)cc1
1596,NCNc1ccccc1
1597,NCNc1ccccc1C=O
1598,NCNc1ccccc1Cl
1599,NCO
1600,NCc1ccccc1F
1601,NCc1c[nH]nc1
1602,NCc1cccc(O)c1
1603,NCc1ccc(Br)cc1
1604,NCc1ccc(F)c(F)c1
1605,NCc1ccc(F)cc1
1606,NCc1ccc(F)cc1F
1607,NCc1ccc(N)cc1
1608,NCc1ccc(O)c(O)c1
1609,NCc1ccc(O)cc1
1610,NCc1ccc(S(N)(=O)=O)cc1
1611,NCc1ccc(S(N)=O)cc1
1612,NCc1ccc(S)cc1
1613,NCc1ccc(SN)cc1
1614,NCc1ccc([SH](=O)=O)cc1
1615,NCc1ccc([SH]=O)cc1
1616,NCc1ccc[nH]1
1617,NCc1cccc(Cl)c1
1618,NCc1cccc(F)c1F
1619,NCc1cccc(O)c1
1620,NCc1cccc([N+](=O)[O-])c1
1621,NCc1cccc([NH+]=O)c1
1622,NCc1cccc([NH2+][O-])c1
1623,NCc1cccc([NH3+])c1
1624,NCc1ccccc1
1625,NCc1ccccc1N
1626,NCc1ccccc1NC=O
1627,NCc1cccnc1
1628,NCc1ccco1
1629,NCc1cccs1
1630,NCc1ccncc1
1631,NCc1cncs1
1632,NCc1cscn1
1633,NCc1nocc1
1634,NN=Cc1ccccc1
1635,NNC(=O)c1ccccc1
1636,NNC=O
1637,NNCc1ccccc1
1638,NS
1639,NS(=O)(=O)c1ccc(C=O)cc1
1640,NS(=O)(=O)c1ccc(Cl)cc1
1641,NS(=O)(=O)c1ccc(F)cc1
1642,NS(=O)(=O)c1cccc(NC=O)c1
1643,NS(=O)(=O)c1cccc(O)c1
1644,NS(=O)(=O)c1ccccc1
1645,NS(=O)c1ccc(C=O)cc1
1646,NS(=O)c1ccc(Cl)cc1
1647,NS(=O)c1ccc(F)cc1
1648,NS(=O)c1cccc(NC=O)c1
1649,NS(=O)c1cccc(O)c1
1650,NS(=O)c1ccccc1
1651,NSc1cccc(N)c1
1652,NSc1ccc(C(N)=O)cc1
1653,NSc1ccc(C=O)cc1
1654,NSc1ccc(Cl)cc1
1655,NSc1ccc(F)cc1
1656,NSc1cccc(NC=O)c1
1657,NSc1cccc(O)c1
1658,NSc1ccccc1
1659,N[SH](=O)=O
1660,N[SH]=O
1661,Nc1c[nH]c2ccccc12
1662,Nc1cc(=O)[nH]cn1
1663,Nc1cccc(Br)c1
1664,Nc1cccc(C(=O)O)c1
1665,Nc1cccc(CO)c1
1666,Nc1ccc(Cl)c(Cl)c1
1667,Nc1cc(Cl)ccc1Cl
1668,Nc1cc(N)ncn1
1669,Nc1cc(O)cc(O)c1
1670,Nc1cc(O)ccc1Cl
1671,Nc1ccc(C=O)s1
1672,Nc1ccc(Cl)cc1Cl
1673,Nc1ccc(F)cc1F
1674,Nc1ccc(N)cc1
1675,Nc1ccc(NC=O)cc1
1676,Nc1ccc(O)cc1
1677,Nc1cccc(Cl)c1
1678,Nc1cccc(S(N)(=O)=O)c1
1679,Nc1cccc(S(N)=O)c1
1680,Nc1cccc(S)c1
1681,Nc1cccc([SH](=O)=O)c1
1682,Nc1cccc([SH]=O)c1
1683,Nc1cccc[nH+]1
1684,Nc1ccccc1
1685,Nc1ccccc1C(F)(F)F
1686,Nc1ccccc1C(F)F
1687,Nc1ccccc1C=O
1688,Nc1ccccc1CF
1689,Nc1ccccc1F
1690,Nc1ccccc1[N+](=O)[O-]
1691,Nc1ccccc1[NH+]=O
1692,Nc1ccccc1[NH2+][O-]
1693,Nc1ccccc1[NH3+]
1694,Nc1cccs1
1695,Nc1ccn[nH]1
1696,Nc1cccnc1
1697,Nc1n[nH]cn1
1698,Nc1nc2ccccc2s1
1699,Nc1nccs1
1700,Nc1ccncn1
1701,Nc1nncs1
1702,O=C(CO)Nc1ccccc1
1703,O=C(CS)Nc1ccccc1
1704,O=C(Nc1ccccc1)c1ccccc1
1705,O=C(O)c1ccccc1
1706,O=C([O-])c1ccccc1
1707,O=C(c1ccccc1)N1CCCCC1
1708,O=C(c1ccccc1)N1CCNCC1
1709,O=C1C=CCCC1
1710,O=C1C=CNCN1
1711,O=C1CCC(=O)N1
1712,O=C1CCCCN1
1713,O=C1CCCN1
1714,O=C1CCCN1c1ccccc1
1715,O=C1CCN=CN1
1716,O=C1CCNCN1
1717,O=C1CNC(=O)N1
1718,O=C1CNCCN1
1719,O=C1CNCN1
1720,O=C1CSCN1
1721,O=C1NC=CCN1
1722,O=C1NCCCN1
1723,O=C1NCCN1
1724,O=C1NCCS1
1725,O=C1NCc2ccccc12
1726,O=CC(=O)Nc1ccccc1
1727,O=CC1=CNCC1
1728,O=CC1CC1
1729,O=CC1CCCCC1
1730,O=CC1CCCCN1S
1731,O=CC1CCCCN1[SH](=O)=O
1732,O=CC1CCCCN1[SH]=O
1733,O=CC1CCCN(C=O)C1
1734,O=CC1CCCNC1
1735,O=CC1CCN(C=O)C1
1736,O=CC1CCNC1
1737,O=CC1CCOC1
1738,O=CC1CC[NH2+]CC1
1739,O=CC1CNC(=O)C1
1740,O=CC=Cc1ccccc1
1741,O=CC=O
1742,O=CCCc1ccccc1
1743,O=CCNC=O
1744,O=CCNCc1ccccc1
1745,O=CCNc1ccccc1
1746,O=CCO
1747,O=CCOC=O
1748,O=CCOc1ccccc1
1749,O=CCS
1750,O=CCSc1nnc[nH]1
1751,O=CCc1ccccc1
1752,O=CN1CC=CCC1
1753,O=CN1CCC(c2ccccc2)C1
1754,O=CN1CCCC(O)C1
1755,O=CN1CCCC1
1756,O=CN1CCCCC1
1757,O=CN1CCN(C=O)CC1
1758,O=CN1CCN(c2ccccc2)CC1
1759,O=CN1CCNCC1
1760,O=CN1CCOCC1
